Unique ID,TV Show Title,IMDB Rating,Start Year,End Year,TV Rating,Episode Run Time (min),Top Genres,Total Occ
tt11957580,Wacky TV Na Na Na,6.7,2018, ,,3,"[' Short', ' Adventure']",0.0
tt6998838,Bill Wurtz Shorts,7.6,2013, ,TV-G,1,"[' Short', ' Comedy']",0.0
tt6582434,Ayoosh and Yoosee,9.2,2016, ,,3,[],0.0
tt7036668,Villa Dulce,7.1,2004,2005,,500,[],0.0
tt9347736,Os Chocolix,7.0,2018, ,,,[],0.0
tt1501442,Adventures of Chhota Birbal,6.8,2002, ,,88,[],0.0
tt6102388,Gaston Lagaffe,6.7,2009, ,,,[],0.0
tt1071154,Asagiri no miko,6.3,2002,2005,,12,"[' Action', ' Comedy']",0.0
tt3739112,Psychotown,8.4,2008, ,G,,[],0.0
tt6350614,Scorching Ping Pong Girls,6.5,2016, ,,24,[' Sport'],0.0
tt3105446,Meganebu!,5.6,2013, ,,23,[' Comedy'],0.0
tt0846499,Katsudou dai shashin: Mankatsu,7.7,2004, ,,,[],0.0
tt12278022,Robochineo,8.8,2020, ,,4,"[' Comedy', ' Fantasy']",0.0
tt2632022,Bakumatsu Gijinden Roman,4.8,2013, ,,,"[' Fantasy', ' History']",0.0
tt3204828,Brad Neely,7.0,2012, ,TV-MA,,[' Comedy'],0.0
tt0122369,The Abashiri Family,6.3,1991, ,,80,"[' Action', ' Comedy']",0.0
tt2702516,Zombies VS. Ninjas: The Web Series,7.5,2012,2013,TV-14,,[],0.0
tt11753764,Gigablaster,7.6,2019, ,,,[' Family'],0.0
tt4629566,S.O.S. Croco!,7.1,1998, ,,,[],0.0
tt2629690,Dan Doh!!,7.3,2004),(2004,,24,[' Sport'],0.0
tt9520752,Pastel Memories,4.6,2019, ,,,[' Adventure'],0.0
tt7161782,Dancouga Nova,7.0,2007),(2007,,25,[' Action'],0.0
tt2210790,Planet Houston,7.8,2012, ,,,"[' Comedy', ' Horror']",0.0
tt3967966,Magical Girl Lyrical Nanoha ViVid,6.5,2015, ,,,[' Action'],0.0
tt1236407,Las auténticas aventuras del profesor Thompson,7.8,1992,1994,,,[],0.0
tt0446831,Empire Square,7.2,2005, ,,30,[' Comedy'],0.0
tt2959410,Futari wa Milky Holmes,6.8,2013, ,,25,"[' Comedy', ' Mystery']",0.0
tt6061564,The Cat & Birdy Warneroonie Pinky Brainy Big Cartoonie Show,6.0,1999,2000,,,[],0.0
tt12053898,All Dog$ Get Money,5.3,2019, ,,,[],0.0
tt5824736,Shônen Ashibe GO! GO! Goma-chan,7.2,2016, ,,9,[' Comedy'],0.0
tt4107920,Elmo,7.4,2012, ,,,[],0.0
tt5268892,Star Wars: The Idiotic Clone Trooper,8.1,2014, ,TV-14,,"[' Action', ' Comedy']",0.0
tt1160471,Mokke,6.8,2007,2008,,,"[' Comedy', ' Drama']",0.0
tt5302108,Les Enfants du Mondial,6.3,1994,1995,,,[],0.0
tt1605120,Bertie the Bat,7.0,1990, ,,10,[],0.0
tt2525400,Alex and Alexis,6.9,1998, ,,,[],0.0
tt5726636,L'Île aux Ours,7.0,1992, ,,20,[' Adventure'],0.0
tt5821698,Rainy Cocoa,3.8,2015, ,TV-PG,2,[' Comedy'],0.0
tt3025852,ZuZu & the SuperNuffs,6.7,2013, ,,5,[],0.0
tt13799316,Try Knights,6.4,2019),(2019,,,[' Sport'],0.0
tt6230138,Tony Story,8.4,2016,2017,,,[' Comedy'],0.0
tt4202548,Toons These Days,5.4,2011, ,,3,[' News'],0.0
tt15233874,Tony VS the World,8.0,2021, ,,,"[' Short', ' Action']",0.0
tt5586466,Ronaldinho Gaucho's Team,8.2,2011,2012,,,[],0.0
tt1963848,Soul Eater Parody,8.4,2009, ,,,"[' Action', ' Adventure']",0.0
tt3391638,Smash Hit!,6.4,2004),(2004,,13,[' Comedy'],0.0
tt3677710,Spirit Hero Wataru 2,7.8,1990,1991,,24,"[' Action', ' Adventure']",0.0
tt2639316,Uchû kaizoku Mito no daibôken,6.3,1999),(1999,TV-14,,"[' Action', ' Comedy']",0.0
tt0950730,Clockwork Fighters Hiwou's War,6.6,2000,2001,PG-13,30,"[' Action', ' Adventure']",0.0
tt6287306,Aliens,6.5,2016, ,,2,"[' Comedy', ' Sci-Fi']",0.0
tt13155802,Laughing Under the Clouds Gaiden,7.2,2018),(2018,,,[],0.0
tt10319456,Divine Consultants - The Beginning,6.2,2019, ,,,"[' Crime', ' Mystery']",0.0
tt5002126,Night Sweats,6.3,2015, ,,22,[],0.0
tt0288980,Land of the Mammoth,6.4,2001, ,,,[' Documentary'],0.0
tt1196655,My-Otome 0: S.ifr,7.1,2008),(2008,,,"[' Fantasy', ' Sci-Fi']",0.0
tt0455892,Jump Cuts,5.8,2004, ,,30,[' Comedy'],0.0
tt0857298,Pita-Ten,7.6,2002, ,,,"[' Comedy', ' Drama']",0.0
tt5814540,Treetop Family,8.2,2016, ,,5,[],0.0
tt5674066,Pan De Peace!,5.3,2016, ,,3,[],0.0
tt7571676,Nyanbo!,5.1,2016),(2016,,5,[' Family'],0.0
tt5446740,Spurs Special Forces,8.5,2015),(2015,,,[],0.0
tt1862157,Adventures of the Mini Goddesses,6.8,1998,1999,Not Rated,,[],0.0
tt1684707,Chance Pop Session,6.6,2001, ,TV-PG,,"[' Comedy', ' Music']",0.0
tt2293882,Chitose Get You!!,5.5,2012, ,,3,"[' Short', ' Comedy']",0.0
tt9032434,Senninha na Pista Maluca,8.2,2018, ,,11,"[' Adventure', ' Family']",0.0
tt3629542,The Last Reservation/La última reserva,8.6,1998, ,,,"[' Family', ' Fantasy']",0.0
tt9313160,Uykucu,6.8,2018),(2018,,2,[' Comedy'],0.0
tt2671534,Game Boys: The Animated Series,6.6,2013, ,,,[' Comedy'],0.0
tt0297650,Throut and Neck,7.7,1999, ,,30,"[' Action', ' Family']",0.0
tt2665402,Infortúnio,7.9,2007,2013,,,"[' Comedy', ' Talk-Show']",0.0
tt3314202,The Miyakawa Family's Hunger,6.0,2013),(2013,,,"[' Short', ' Comedy']",0.0
tt2599758,Sadamitsu the Destroyer,6.6,2001, ,,,"[' Action', ' Sci-Fi']",0.0
tt4842884,Anisava,4.5,2013,2014,,5,"[' Comedy', ' Romance']",0.0
tt3417520,Pugyuru,4.9,2004, ,,3,"[' Comedy', ' Fantasy']",0.0
tt0828944,Pandalian,7.6,2006, ,,22,"[' Action', ' Adventure']",0.0
tt4089438,Tales of Mere Existence,7.8,2002, ,,,[' Short'],0.0
tt7599440,2 Ants 1 President,8.5,2015, ,,,[],0.0
tt2256955,Avarijas brigade,7.9,1991, ,,6,[],0.0
tt1176723,A Case for Friends,7.8,2005, ,,130,[],0.0
tt2158646,La brigada de los sepultureros,6.3,2000,2001,,,[],0.0
tt1584002,Ôkami kakushi,5.9,2010, ,,,"[' Horror', ' Mystery']",0.0
tt3282274,10 druzey Krolika,8.6,2014, ,,230,[],0.0
tt3648822,AniMat's Classic Reviews,7.9,2013, ,,,[' Talk-Show'],0.0
tt12094170,Extra Olympia Kyklos,7.1,2020, ,,,[' Comedy'],0.0
tt15520238,Juaco vs Paco,8.4,2021),(2021,,,[],0.0
tt3429402,Geez Louise,8.3,2012, ,,,[],0.0
tt5480860,Tronquinho e Pão de Queijo,8.7,2015, ,,,"[' Family', ' Fantasy']",0.0
tt2114107,Nyanpire: The Animation,6.5,2011, ,,25,[' Comedy'],0.0
tt1986394,Furesshu Purikyua!,8.8,2009, ,,,"[' Action', ' Comedy']",0.0
tt0978042,Gunparade Orchestra,6.8,2005,2006,,,[],0.0
tt0817336,Crap Rap,7.0,2006, ,,30,[],0.0
tt12658950,Fantasy Ireland,7.8,2020),(2020,,11,"[' Comedy', ' Fantasy']",0.0
tt2297229,Bratya piloty,7.3,1995,1996,,,[],0.0
tt1395101,Mission-E,6.4,2008, ,,,"[' Action', ' Comedy']",0.0
tt2843470,Glass Reflection,8.5,2009, ,,,[],0.0
tt4068992,Croissant Man,7.6,2015, ,,7,"[' Short', ' Comedy']",0.0
tt6281440,URealms Live,8.3,2015, ,,420,"[' Comedy', ' Fantasy']",0.0
tt5651680,Cyanide Kiss,8.0,2016, ,,,[' Adventure'],0.0
tt3677006,Chô mashin eiyûden Wataru,7.8,1997,1998,,24,"[' Adventure', ' Comedy']",0.0
tt0988923,Kin iro no koruda: Primo passo,7.1,2006, ,TV-PG,24,"[' Comedy', ' Drama']",0.0
tt13009848,I'm Home! Chibi Godzilla,7.6,2020, ,,,[],0.0
tt0879090,Kujibiki anbaransu,5.7,2004, ,,,"[' Comedy', ' Romance']",0.0
tt2301908,South Jersey Sam,7.6,2011, ,,,"[' Comedy', ' Talk-Show']",0.0
tt7826988,Learn with Ted the Train,8.0,2016,2017,,5,[' Family'],0.0
tt2415986,Ringelgasse 19,8.2,2011, ,,7,[' Family'],0.0
tt0189288,Oscar & Friends,7.3,1996, ,,,[' Family'],0.0
tt6519276,Hayat-e Vahsh,6.9,2009,2010,,,[],0.0
tt1441408,Gallery Fake,7.9,2005),(2005,,,"[' Action', ' Mystery']",0.0
tt1160475,Rejendo obu duo,4.1,2004, ,,,"[' Drama', ' Fantasy']",0.0
tt13066866,Hidro and Fluid,7.0,2017, ,,,[' Comedy'],0.0
tt0856126,Achille Talon,5.2,1997,1998,,26,"[' Adventure', ' Comedy']",0.0
tt0168349,Meiken rasshî,7.6,1996, ,,24,"[' Drama', ' Family']",0.0
tt8919134,Angry Birds Evolution: Meet the Flockers,7.4,2017,2018,,,[],0.0
tt12017010,Butlers: Chitose Momotose Monogatari,5.0,2018, ,,23,[],0.0
tt0312231,Templo dos Jogos,8.0,1995,1997,,30,"[' Fantasy', ' Adventure']",0.0
tt8113474,Kuzucuk,5.3,2012,2013,,14,[' Family'],0.0
tt0805382,Avez-vous déjà vu..?,7.5,2006, ,,1,[' Comedy'],0.0
tt5315634,The Adventures of Nick,7.9,2013, ,TV-PG,,[],0.0
tt0220943,Urpo & Turpo,7.8,1996, ,,9,[' Family'],0.0
tt3577510,Yozakura Quartet: Hoshi No Umi,7.0,2010,2011,,,"[' Action', ' Comedy']",0.0
tt1045452,Pehmed ja karvased,7.2,2003, ,,,[' Comedy'],0.0
tt13545674,StarStarSpace,9.1,2016, ,,3,"[' Adventure', ' Comedy']",0.0
tt5028198,The New World of the Gnomes,4.9,1997, ,,,[],0.0
tt10014308,The Adventures of Bob Zoom,8.4,2018, ,,,[' Musical'],0.0
tt0963017,Onmyô taisenki,7.8,2004,2005,,30,[],0.0
tt1564987,La bruixa avorrida,7.6,1998, ,,4,[],0.0
tt8893624,Nekojiru gekijô - jirujiru Original,7.0,1999),(1999,,36,[],0.0
tt3813204,Grami's Circus Show,5.6,2014, ,TV-Y,,[],0.0
tt0988938,Gargoyle of Yoshinaga House,8.1,2006, ,,,"[' Comedy', ' Fantasy']",0.0
tt0907604,Damekko dôbutsu,7.1,2005, ,,7,[' Comedy'],0.0
tt0397831,"Szerencsi, fel!",2.0,2003, ,,5,[' Short'],0.0
tt6163360,Recorder to Randoseru,6.4,2012,2013,,3,[' Comedy'],0.0
tt11738790,Mighty Little Bheem: Festival of Colors,7.7,2020, ,,,[],0.0
tt12245680,My Little Pony: Equestria Girls - Friendship Games Animated,7.9,2015),(2015,,,"[' Short', ' Comedy']",0.0
tt2284001,Hidamari no ki,8.1,2000),(2000,,30,[],0.0
tt2986398,Ratboy's Kingdom,8.8,2007, ,,,"[' Family', ' Fantasy']",0.0
tt0456214,Et Dieu créa Laflaque,7.0,2004,2016,,30,[' Comedy'],0.0
tt1838220,Petit Lapin Blanc,5.8,2010, ,,4,[],0.0
tt2456420,Poor Sisters Story,6.9,2006),(2006,,24,"[' Comedy', ' Drama']",0.0
tt3492720,Romantica Clock,3.9,2014, ,,1,[],0.0
tt0939443,Summerton Mill,8.8,2005, ,,,[],0.0
tt0343263,Ferry Boat Fred,7.8,1992, ,,,[' Fantasy'],0.0
tt1322628,Hubert,6.2,2006, ,,10,[],0.0
tt3702160,Beautiful Danger Animated TV Series,7.7,2017, ,,,[],0.0
tt1414414,Gokujô!! Mecha mote iinchô,7.1,2009, ,,,[],0.0
tt1515986,Mushiuta,6.0,2007, ,,,"[' Action', ' Fantasy']",0.0
tt4401774,Zofka reditelkou zoo,6.3,1996, ,,,"[' Comedy', ' Family']",0.0
tt11405600,Captain Pineapple,8.0,2019,2021,,,[],0.0
tt1234591,Happy Lesson: Advance,6.4,2003, ,,,"[' Comedy', ' Romance']",0.0
tt12851570,Qasas El Ayat fil Qur'an,7.9,2015),(2015,,,[],0.0
tt14617414,Fragmented Trinity,8.7,2021, ,,,"[' Action', ' Fantasy']",0.0
tt3152146,Mamotte Shugogetten!,6.2,1998,1999,,,"[' Comedy', ' Fantasy']",0.0
tt0476435,Maple Shorts!,5.8,2005, ,,,[],0.0
tt3704852,The Three-eyed One,6.9,1990, ,,,[],0.0
tt0450948,Viola Tarakanova,4.3,2004, ,,180,"[' Action', ' Comedy']",0.0
tt2613448,Robokop,2.2,2004, ,,2,"[' Action', ' Sci-Fi']",0.0
tt0106066,Mirakuru gâruzu,7.5,1993),(1993,,24,"[' Drama', ' Family']",0.0
tt2114697,Fanthomas,7.6,2009,2010,,85,[],0.0
tt15529826,Sabiiro no Armor: Reimei,4.1,2022, ,,,[],0.0
tt6856870,Dungeon Dynamite,8.7,2016, ,,,[],0.0
tt0888959,Seton dôbutsuki,8.0,1989,1990,,25,[],0.0
tt1286214,Les copains de la forêt,7.8,2006,2007,,13,[' Family'],0.0
tt2169177,Little Luis,8.7,2012, ,,,[' Comedy'],0.0
tt5867782,Unicorn and Toast,8.9,2015, ,,2,[],0.0
tt1124358,Yattâman,6.9,2008, ,,30,"[' Action', ' Comedy']",0.0
tt13277752,Starry Sky,5.2,2008),(2008,TV-14,11,[' Romance'],0.0
tt20770058,Mario and Faded's Pog Adventures,8.2,2021, ,TV-PG,,"[' Adventure', ' Comedy']",0.0
tt2208539,Windy Tales,7.2,2004,2005,TV-PG,25,"[' Drama', ' Fantasy']",0.0
tt2615692,Hidamari Sketch × Honeycomb,7.3,2012),(2012,,,[' Comedy'],0.0
tt0989755,PvP: The Animated Series,7.4,2007,2008,,,[' Comedy'],0.0
tt1790931,Bright Sparks,7.8,1989),(1989,,,"[' Animation', ' Adventure']",0.0
tt1046494,Four Eyes!,7.6,2006),(2006,,15,[],0.0
tt6964450,"Disney Animation Collection: Vol. 2, Three Little Pigs",6.1,II) (2009),(II) (2009,,9,[],0.0
tt12226046,Caillou and Dora: The Teenage Years,8.3,2015, ,TV-PG,15,"[' Comedy', ' Crime']",0.0
tt6516482,Kimi no Iru Machi,5.5,2013),(2013,,,[],0.0
tt3961544,Waco Valley,7.3,2012, ,,,"[' Short', ' Comedy']",0.0
tt4424748,MinutePhysics,7.8,2011, ,,,[' Animation'],0.0
tt7731848,Mysterious Phenomena of the Unexplained,6.5,2001,2003,Not Rated,,"[' Comedy', ' Family']",0.0
tt0836291,The Little Polar Bear,6.9,2002, ,,,[' Family'],0.0
tt1860965,Nilba e os Desastronautas,7.8,2010, ,,,"[' Comedy', ' Family']",0.0
tt0978046,Hitohira,6.6,2007, ,,,"[' Drama', ' Romance']",0.0
tt1178509,Gowap,5.0,2000, ,,13,[' Family'],0.0
tt4971768,Pixcodelics,6.4,2005, ,,5,"[' Family', ' Sci-Fi']",0.0
tt1394148,Yumetsukai,6.6,2006, ,,,[' Fantasy'],0.0
tt0275158,What's Up Doc?,7.4,1993,1998,,180,[' Family'],0.0
tt1130144,Da Capo II,6.5,2007, ,,,"[' Comedy', ' Drama']",0.0
tt1092560,Potemayo,7.9,2007, ,,,"[' Comedy', ' Drama']",0.0
tt1091716,Marginal Prince,5.0,2006),(2006,,25,[' Musical'],0.0
tt5138472,Turtl' Pavr!,5.8,2012,2018,,60,"[' Action', ' Comedy']",0.0
tt3358248,Pupipo!,6.6,2013, ,,,[],0.0
tt8184262,Pike's Lagoon,7.3,2018,2019,,,[],0.0
tt8810624,Space Kid and Cat,8.0,2018, ,,,"[' Adventure', ' Comedy']",0.0
tt2452488,Sizinkiler - Çatlak Yumurtalar,6.4,2012,2013,,5,[],0.0
tt0294614,Haunted Junction,5.8,1997),(1997,,,"[' Comedy', ' Fantasy']",0.0
tt2038185,Yadamon,6.2,1992,1993,,10,"[' Adventure', ' Comedy']",0.0
tt0294147,Misutenaide Daisy,5.3,1997),(1997,,300,"[' Comedy', ' Romance']",0.0
tt6163962,Donyatsu,5.9,2013),(2013,,2,"[' Comedy', ' Sci-Fi']",0.0
tt0495659,Gruesomestein's Monsters,6.7,2005, ,,,[],0.0
tt11244356,Lordson & Jesus - Fé com Fritas,8.5,2019, ,,,[],0.0
tt13150540,Lupi Club,7.4,2019, ,,,[],0.0
tt1343356,R.I.P. repose en paix,7.0,2005, ,,2,[],0.0
tt5506866,Onsen yôsei Hakone-chan,5.4,2015, ,,4,[],0.0
tt1946780,Destructo Box,7.8,2011, ,,,[],0.0
tt1216441,Pedro and Frankensheep,8.6,2008, ,,5,"[' Comedy', ' Family']",0.0
tt9062892,Aguu: Tensai Ningyou,5.4,2018),(2018,,23,"[' Action', ' Drama']",0.0
tt2322826,Lloyd the Rock'n Unicorn,5.9,2012, ,,,"[' Short', ' Comedy']",0.0
tt14230744,Pelurit,5.8,2020),(2020,,35,[' Comedy'],0.0
tt4577416,Rocky & the Dodos,7.9,1998,1999,,,[],0.0
tt11128506,Tuiga,8.7,2019, ,,,[],0.0
tt0472962,Leader Dog,7.2,2004, ,,,[' Comedy'],0.0
tt2754876,Jambareeqi Reviews,7.4,2012, ,,,[],0.0
tt9144248,The Zimmer Twins,8.3,2005,2008,TV-Y7,,[' Family'],0.0
tt0320896,Nangoku shônen Papuwa-kun,6.4,1992, ,,25,"[' Adventure', ' Comedy']",0.0
tt1784050,Junglies,6.4,1991, ,,5,[],0.0
tt1633882,The Bremen Avenue Experience,8.6,2008, ,,,[],0.0
tt0307715,Anarchy Online: The Animated Series,4.8,2001, ,,,"[' Sci-Fi', ' Action']",0.0
tt5946930,Fangirls,8.2,2013, ,,,[' Comedy'],0.0
tt6966882,Kobayashi ga kawaisugite tsurai!! Gêmudemo kyunmoe ga tomaranai,5.5,2015, ,,,[' Romance'],0.0
tt0364868,Sallies historier,7.9,1998),(1998,,7,[' Comedy'],0.0
tt6362804,Jùlio & Verne: Cool Twins,7.6,2017, ,,,[],0.0
tt1059254,Tetsuko no Tabi,5.0,2007),(2007,,,[' Comedy'],0.0
tt0412257,Yobarete tobidete! Akubi-chan,7.7,2001,2002,,25,"[' Comedy', ' Fantasy']",0.0
tt0227894,Dibu,5.4,1998, ,,60,"[' Adventure', ' Comedy']",0.0
tt12568602,Kuflik 2.,8.0,2019, ,,91,[],0.0
tt0251729,Himitsu no Akko-chan,6.1,1998, ,,24,"[' Comedy', ' Family']",0.0
tt3752494,Goku sayonara zetsubô sensei,7.8,2008,2009,,,"[' Comedy', ' Drama']",0.0
tt6812166,The Mark Side,7.7,2016, ,TV-14,11,"[' Comedy', ' Drama']",0.0
tt1979643,Digimon Fusion Battles,7.5,2011, ,,,[],0.0
tt5928086,Balloon Barnyard,7.8,2017, ,TV-Y,7,[' Family'],0.0
tt8231064,Shinya! Tensai Bakabon,6.5,2018, ,,,[' Comedy'],0.0
tt5062346,Good Afternoon!,8.9,2013, ,,,[],0.0
tt1822142,Wakkaville,6.1,2010, ,,30,[],0.0
tt0409643,Xabarín Club TVG,7.9,1994, ,,,[],0.0
tt3699476,Gemini 8,7.5,2014, ,,,[],0.0
tt1248992,Bibaboerderij,5.7,2008,2009,,,"[' Comedy', ' Family']",0.0
tt1454054,VBirds,7.3,2002, ,,,"[' Adventure', ' Music']",0.0
tt0287232,Ink & Paint Club,8.5,1997, ,,60,"[' Comedy', ' Family']",0.0
tt1491857,Futatsu no supika,7.0,2003,2004,,,[' Drama'],0.0
tt9174376,Sportaniya,9.1,2017, ,,,[],0.0
tt0105084,OZ,6.4,1992, ,,70,[' Sci-Fi'],0.0
tt4295746,Mikan Enikki,7.8,1992,1993,,,"[' Comedy', ' Romance']",0.0
tt5829254,Usakame,5.5,2016),(2016,,4,"[' Comedy', ' Sport']",0.0
tt0391707,Willo the Wisp,7.1,2005, ,,5,"[' Comedy', ' Family']",0.0
tt6931998,Udivitel'niy mir Gambola. Razryv multyvselennoy,2.9,2017, ,,8,[' Comedy'],0.0
tt14989320,Moderna tider,2.7,2017,2018,,8,[' Comedy'],0.0
tt6764774,World Doctors,8.5,2014,2016,,,[' Comedy'],0.0
tt2575030,Frank 'N' Steve,8.2,2009, ,,,[],0.0
tt0906789,"5, rue Sésame",7.2,2005, ,,26,[' Family'],0.0
tt3914166,Patalliro Saiyuki,6.5,2005, ,,,"[' Adventure', ' Comedy']",0.0
tt1194637,Omer et le fils de l'étoile,7.9,1992,1993,,25,"[' Adventure', ' Comedy']",0.0
tt4982234,Home Things,8.0,2003, ,,,"[' Family', ' Music']",0.0
tt6207686,Tantsy po zhizni,1.7,2016,2017,,1,[],0.0
tt8263974,Ordinary Girl,7.0,2018, ,TV-MA,7,"[' Adventure', ' Comedy']",0.0
tt13954572,Davi a formiga,8.4,2019, ,,3,[' Comedy'],0.0
tt1075125,The Adventures of Dawdle the Donkey,7.7,1996, ,,10,[' Adventure'],0.0
tt8182034,The Asterisk War Sucks,7.8,2015,2016,,,[],0.0
tt0271311,Papa Löwe und seine glücklichen Kinder,7.5,2000,2001,,90,[' Family'],0.0
tt1384592,Kolybelnye mira,7.7,2005, ,,,[],0.0
tt6789344,PsicoVip,7.0,2009),(2009,,,[],0.0
tt5912630,Cyber Boy,8.2,2016, ,,,[],0.0
tt10883350,Transformers: Battlegrounds,7.4,2019),(2019,,,[],0.0
tt3496654,The Jo. B & G. Raff Show,7.8,2014, ,,12,[' Family'],0.0
tt5548358,Yu Yu Hakusho Abridged,8.7,2007,2011,,7,"[' Action', ' Comedy']",0.0
tt0362336,Antje,6.1,2003,2004,,338,[' Family'],0.0
tt5599000,Prank Boy,8.8,2016, ,,,"[' Action', ' Adventure']",0.0
tt18747498,B. Virtanen,4.8,2022, ,,1,[' Comedy'],0.0
tt0343248,Blinky Bill's Extraordinary Excursion,6.8,1995,1996,,24,"[' Adventure', ' Comedy']",0.0
tt0997026,SouthTrek,8.0,2007, ,,,"[' Comedy', ' Sci-Fi']",0.0
tt9463960,The woodcutter's Treasure,8.8,2018),(2018,,24,[],0.0
tt4906488,Van Dogh,6.5,2009, ,TV-G,5,[],0.0
tt7722710,Cat Leo,5.1,2015, ,TV-G,15,"[' Short', ' Action']",0.0
tt0983978,Onegai mai merodi: Kuru kuru shaffuru!,7.2,2006,2007,,,[],0.0
tt8091246,Kolobanga. Tolko dlya polzovateley interneta,5.0,2015,2016,,,"[' Short', ' Adventure']",0.0
tt1854489,Purno de Purno,7.3,1992,2007,,,[' Comedy'],0.0
tt1822068,The Gradual Demise of Phillipa Finch,8.0,2011, ,,,[' Drama'],0.0
tt4418982,Apo allo anekdoto,6.9,2014, ,,,[' Comedy'],0.0
tt4673986,Shaktimaan the Greatest Cyber Yogic Hero,7.6,2011, ,,22,"[' Action', ' Family']",0.0
tt7972408,Koulelo se Jablícko,8.8,1989,1995,,9,[],0.0
tt11333522,Bruno ja Pjarta,6.4,2019),(2019,,,[' Comedy'],0.0
tt1978227,Pretty Cure 5,8.5,2011, ,,,"[' Action', ' Family']",0.0
tt5114284,The Coins of McGuffin,7.9,2015, ,,5,"[' Adventure', ' Comedy']",0.0
tt11483672,The Ballymena Cowboy,8.2,2016, ,,,"[' Comedy', ' Fantasy']",0.0
tt2132595,Apinatasavalta,5.1,2012, ,,15,[' Comedy'],0.0
tt13871228,Frame Arms Girl,3.2,2017),(2017,TV-14,23,[' Sci-Fi'],0.0
tt1441411,Someday's Dreamers II: Sora,7.0,2008, ,,23,"[' Drama', ' Romance']",0.0
tt5718664,Maly pingwin Pik-Pok,6.4,1989,1992,,10,[' Family'],0.0
tt5296950,Tout est vrai (ou presque),7.9,2013, ,,3,[' Comedy'],0.0
tt12826646,Obotchamakun,8.6,1989,1992,,,[],0.0
tt5984948,T-Shirt War,8.7,2010, ,,,[],0.0
tt12093678,Universidade das Crianças - Série Animada,8.0,2008, ,,,[],0.0
tt4722796,Nichtlustig - die Serie,8.1,2015, ,,,[],0.0
tt0787982,Panchatanthra,6.4,2003, ,,,[],0.0
tt1291985,Steve and Stephen,5.6,2008, ,,,"[' Short', ' Comedy']",0.0
tt6024038,Jerry and the Raiders,8.7,2016, ,TV-Y7,11,[],0.0
tt0994557,Shuffle! Memories,5.9,2007, ,,,"[' Comedy', ' Drama']",0.0
tt0872175,G-on Riders,6.6,2002, ,,25,"[' Action', ' Comedy']",0.0
tt6117524,Rucice carobnice,7.0,2016, ,,5,[' Family'],0.0
tt1791231,Sessão Desenho,6.0,1991, ,,,[],0.0
tt3034566,Rambo: No Blood,4.0,2008, ,,5,"[' Short', ' Action']",0.0
tt5646116,Mind Janitors,6.6,2015, ,,,[],0.0
tt2830330,Anointed Fighters,4.1,2013, ,,22,[],0.0
tt4312432,Petz Club,8.4,2014, ,,,[],0.0
tt1391735,Supa Pirate Booty Hunt,8.2,2009, ,,,"[' Short', ' Comedy']",0.0
tt0385397,De Carlo & Irene show,4.1,2003),(2003,,90,"[' Comedy', ' Family']",0.0
tt1190618,Buzâ bîtâ,6.0,2005, ,,,[' Sport'],0.0
tt1565431,Lift,7.8,1989, ,,10,[' Short'],0.0
tt0901822,La coccinelle de Gotlib,4.4,1995, ,,1,[' Comedy'],0.0
tt6254690,History Drink,7.8,2013,2015,,,[],0.0
tt5536904,Planetar,8.1,2015, ,,,"[' Action', ' Comedy']",0.0
tt5142364,Tantei Team KZ Jiken Note,5.8,2015, ,,9,"[' Family', ' Mystery']",0.0
tt2040877,Hvad vil du vide,6.6,2010,2011,,,[],0.0
tt0288372,Little Grey Rabbit,7.0,2000, ,,15,[' Family'],0.0
tt5761906,Belisario,7.1,2016, ,,16,[],0.0
tt4134664,Carland Cross,8.2,1996,1997,,26,"[' Crime', ' Drama']",0.0
tt1874901,Android Ana Maico 2010,6.5,1998),(1998,,15,"[' Comedy', ' Sci-Fi']",0.0
tt20112818,Aventuras de Amí,8.7,2019, ,,7,[],0.0
tt2402442,Panathinaikos Bear,6.7,2004, ,,,[],0.0
tt9659672,Cartoni Morti,8.3,2017, ,,,[],0.0
tt0988811,Animaru yokochô,6.4,2005,2006,,,"[' Comedy', ' Fantasy']",0.0
tt0891400,Muppets TV,5.2,2006, ,,45,[' Comedy'],0.0
tt9129158,World Ahoy,8.1,2005,2006,,,[],0.0
tt5831256,Brony-Ponies,4.7,2015, ,,5,"[' Short', ' Comedy']",0.0
tt4944886,1000 zlych uczynków,6.8,2009, ,,22,[' Comedy'],0.0
tt7336314,Toll of the Lost,8.6,2017, ,,12,[],0.0
tt2465494,The High School,4.4,2010, ,,10,"[' Comedy', ' Family']",0.0
tt0293778,Byeoljubu hero,5.0,2001, ,,,[' Family'],0.0
tt1276537,Edward and Friends,8.0,1989, ,,5,[' Family'],0.0
tt0182605,Kinnikuman: Kinniku-sei ôi sôdatsu hen,7.0,1991, ,,30,"[' Action', ' Comedy']",0.0
tt5164474,City in Crisis,8.1,2015, ,,,[' Comedy'],0.0
tt2401233,A Poem Is...,6.0,2011, ,,,[],0.0
tt8298874,Baby Dragões,7.5,2017, ,,,"[' Adventure', ' Family']",0.0
tt0420803,Nights,8.6,1993, ,,15,[' Comedy'],0.0
tt0497869,Wrestler gundan seisenshi Robin Jr.,7.3,1989,1990,,30,"[' Adventure', ' Fantasy']",0.0
tt2321469,Pop Up Video: Jersey Shore,7.9,2012, ,,60,[],0.0
